award_id,title,authors,year,cleaned_title,extracted_date,date_format,match_status,match_ratio,search_method,matched_title,openalex_work_id,publication_title,publication_year,publication_date,doi,type,language,cited_by_count,is_retracted,metadata_source,authors_count,journal,issn,publisher,volume,issue,pages,oa_status,is_oa,oa_url,best_oa_landing_page_url,best_oa_pdf_url,best_oa_license,best_oa_version,has_any_target_funder,matched_target_funders,matched_target_funder_names,target_funder_match_count,has_target_funder,funding_info,funding_count,award_id_match,award_id_match_type,award_id_match_score,matched_grant_award_id,matched_grant_funder,topics,abstract,matched_authors,matched_authors_count,matched_authors_list,year_match,year_difference
EP/K027255/2,Detection and Crystal Structure of Hydrogenated Bipentacene as an Intermediate in Thermally Induced Pentacene Oligomerization.,Craig I. Hiley; George F. S. Whitehead; Marco Zanella; C. Delacotte; Troy D. Manning; Matthew J. Rosseinsky,2019,detection and crystal structure of hydrogenated bipentacene as an intermediate in thermally induced pentacene oligomerization,,,matched,100,cleaned_title,Detection and Crystal Structure of Hydrogenated Bipentacene as an Intermediate in Thermally Induced Pentacene Oligomerization,https://openalex.org/W2948233910,Detection and Crystal Structure of Hydrogenated Bipentacene as an Intermediate in Thermally Induced Pentacene Oligomerization,2019,2019-06-04,https://doi.org/10.1021/acs.joc.9b00671,article,en,2,False,openalex,6,The Journal of Organic Chemistry,0022-3263,American Chemical Society,,,,hybrid,True,https://doi.org/10.1021/acs.joc.9b00671,https://doi.org/10.1021/acs.joc.9b00671,,cc-by,publishedVersion,True,https://openalex.org/F4320334627,Engineering and Physical Sciences Research Council,1,True,Engineering and Physical Sciences Research Council: EP/K027255/2; Engineering and Physical Sciences Research Council: EP/K027212/1,2,True,exact,100,EP/K027255/2,Engineering and Physical Sciences Research Council,Carbon Nanotubes in Composites; Fullerene Chemistry and Applications; Graphene research and applications,"6,6',13,13'-Tetrahydro-6,6'-bipentacene (HBP), the intermediate molecule connecting pentacene to previously observed peripentacene and extended pentacene oligomers through the formation of a carbon-carbon bond, is synthesized and crystallographically characterized. Heating pentacene to 300 °C under vacuum for 200 h results in pale golden crystals of HBP and amorphous material containing pentacene oligomers, offering experimental evidence that pentacene preferentially dimerizes at the 6,6'-position. Continued heating of HBP results in co-crystals of 6,13-dihydrogenated pentacene and pentacene and further amorphous pentacene oligomers. The amorphous material consists of layered carbonaceous species with a graphenic nature, as determined by Raman spectroscopy and electron microscopy, and suggests HBP as an intermediate to hydrogenated pentacene species and pentacene oligomers, such as peripentacene, of interest in organic electronics.",False,0,,True,0
EP/N00762X/1,Highly efficient thulium-doped high-power laser fibers fabricated by MCVD.,N. J. Ramírez-Martínez; M. Núñez-Velázquez; A. A. Umnikov; J. K. Sahu,2019,highly efficient thulium doped high power laser fibers fabricated by mcvd,,,matched,100,cleaned_title,Highly efficient thulium-doped high-power laser fibers fabricated by MCVD,https://openalex.org/W2907078583,Highly efficient thulium-doped high-power laser fibers fabricated by MCVD,2019,2019-01-03,https://doi.org/10.1364/oe.27.000196,article,en,43,False,openalex,4,Optics Express,1094-4087,Optica Publishing Group,,,,gold,True,https://doi.org/10.1364/oe.27.000196,https://doi.org/10.1364/oe.27.000196,,cc-by,publishedVersion,True,https://openalex.org/F4320334627,Engineering and Physical Sciences Research Council,1,True,Consejo Nacional de Ciencia y Tecnología: CVU377962; Consejo Nacional de Ciencia y Tecnología: CVU743592; Engineering and Physical Sciences Research Council: EP/N00762X/1,3,True,exact,100,EP/N00762X/1,Engineering and Physical Sciences Research Council,Photonic Crystal and Fiber Optics; Solid State Laser Technologies; Advanced Fiber Laser Technologies,"We report a hybrid process by combining both vapor-phase and solution-doping techniques of rare-earth doped preform fabrication in conjunction with the MCVD technique, in order to fabricate highly efficient Tm-doped laser fibers. The proposed fabrication route takes advantage of co-doping silica with high alumina content through the vapor-phase doping process, which is otherwise difficult to achieve using conventional solution doping technique. In addition, by employing the solution doping method, high-purity thulium halide precursors that have low vapor pressures up to several hundred degree Celsius. These high-purity thulium halide precursors can be used to dope the fiber core region with a high thulium concentration that is optimized for an efficient two-for-one cross-relaxation process for 79xnm diode pumped thulium-doped fiber laser. Fibers fabricated using the hybrid approach show more homogeneous and flat-top dopant profiles, compared with the conventional approach, where both aluminum and thulium are incorporated in the core through solution doping. This will ensure that more doped region will take part in the cross-relaxation process. Superior laser performance with a slope efficiency of >70% in the two-micron band has been demonstrated when diode pumped at ~790nm.",False,0,,True,0
NE/N002067/1,Constraining the timing of whole genome duplication in plant evolutionary history.,James Clark; Philip C. J. Donoghue,2017,constraining the timing of whole genome duplication in plant evolutionary history,,,matched,100,cleaned_title,Constraining the timing of whole genome duplication in plant evolutionary history,https://openalex.org/W2731755839,Constraining the timing of whole genome duplication in plant evolutionary history,2017,2017-07-05,https://doi.org/10.1098/rspb.2017.0912,article,en,66,False,openalex,2,Proceedings of the Royal Society B Biological Sciences,0962-8452,Royal Society,,,,hybrid,True,https://royalsocietypublishing.org/doi/pdf/10.1098/rspb.2017.0912,https://doi.org/10.1098/rspb.2017.0912,https://royalsocietypublishing.org/doi/pdf/10.1098/rspb.2017.0912,cc-by,publishedVersion,True,https://openalex.org/F4320334629; https://openalex.org/F4320334631,Natural Environment Research Council; Biotechnology and Biological Sciences Research Council,2,True,Royal Society; Wolfson Foundation; Biotechnology and Biological Sciences Research Council: BB/N000609/1; Natural Environment Research Council: NE/N002067/1,4,True,exact,100,NE/N002067/1,Natural Environment Research Council,Chromosomal and Genetic Variations; Genomics and Phylogenetic Studies; Plant tissue culture and regeneration,"Whole genome duplication (WGD) has occurred in many lineages within the tree of life and is invariably invoked as causal to evolutionary innovation, increased diversity, and extinction resistance. Testing such hypotheses is problematic, not least since the timing of WGD events has proven hard to constrain. Here we show that WGD events can be dated through molecular clock analysis of concatenated gene families, calibrated using fossil evidence for the ages of species divergences that bracket WGD events. We apply this approach to dating the two major genome duplication events shared by all seed plants (ζ) and flowering plants (ɛ), estimating the seed plant WGD event at 399-381 Ma, and the angiosperm WGD event at 319-297 Ma. These events thus took place early in the stem of both lineages, precluding hypotheses of WGD conferring extinction resistance, driving dramatic increases in innovation and diversity, but corroborating and qualifying the more permissive hypothesis of a 'lag-time' in realizing the effects of WGD in plant evolution.",False,0,,True,0
EP/N02222X/1,Optimising parcel deliveries in London using dual-mode routing,Thu Ba T. Nguyen; Tolga Bektaş; Tom Cherrett; Fraser McLeod; Julian Allen; Oliver Bates; Marzena Piotrowska; Maja Piecyk; Adrian Friday; Sarah Wise,2018,optimising parcel deliveries in london using dual mode routing,,,matched,100,cleaned_title,Optimising parcel deliveries in London using dual-mode routing,https://openalex.org/W2897031486,Optimising parcel deliveries in London using dual-mode routing,2018,2018-11-09,https://doi.org/10.1080/01605682.2018.1480906,article,en,37,False,openalex,10,Journal of the Operational Research Society,0160-5682,Palgrave Macmillan,,,,green,True,https://eprints.soton.ac.uk/421422/1/Optimising_Parcel_Deliveries_in_London_Using_Dual_Mode_Routing_preprint.pdf,https://eprints.soton.ac.uk/421422/1/Optimising_Parcel_Deliveries_in_London_Using_Dual_Mode_Routing_preprint.pdf,https://eprints.soton.ac.uk/421422/1/Optimising_Parcel_Deliveries_in_London_Using_Dual_Mode_Routing_preprint.pdf,,acceptedVersion,True,https://openalex.org/F4320334627,Engineering and Physical Sciences Research Council,1,True,Engineering and Physical Sciences Research Council: EP/N02222X/1,1,True,exact,100,EP/N02222X/1,Engineering and Physical Sciences Research Council,Urban and Freight Transport Logistics; Transportation and Mobility Innovations; Vehicle Routing Optimization Methods,,False,0,,True,0
EP/P003486/1,Cooperative Full-Duplex Physical and MAC Layer Design in Asynchronous Cognitive Networks,Teddy Febrianto; Jiancao Hou; Mohammad Shikh‐Bahaei,2017,cooperative full duplex physical and mac layer design in asynchronous cognitive networks,,,matched,100,cleaned_title,Cooperative Full-Duplex Physical and MAC Layer Design in Asynchronous Cognitive Networks,https://openalex.org/W2770641778,Cooperative Full-Duplex Physical and MAC Layer Design in Asynchronous Cognitive Networks,2017,2017-01-01,https://doi.org/10.1155/2017/8491920,article,en,7,False,openalex,3,Wireless Communications and Mobile Computing,1530-8669,Wiley,,,,gold,True,http://downloads.hindawi.com/journals/wcmc/2017/8491920.pdf,https://doi.org/10.1155/2017/8491920,http://downloads.hindawi.com/journals/wcmc/2017/8491920.pdf,,publishedVersion,True,https://openalex.org/F4320334627,Engineering and Physical Sciences Research Council,1,True,Engineering and Physical Sciences Research Council: EP/P003486/1,1,True,exact,100,EP/P003486/1,Engineering and Physical Sciences Research Council,Cognitive Radio Networks and Spectrum Sensing; Full-Duplex Wireless Communications; Cooperative Communication and Network Coding,"In asynchronous cognitive networks (CNs), where there is no synchronization between primary users (PUs) and secondary users (SUs), spectrum sensing becomes a challenging task. By combining cooperative spectrum sensing and full-duplex (FD) communications in asynchronous CNs, this paper demonstrates improvements in terms of the average throughput of both PUs and SUs for particular transmission schemes. The average throughputs are derived for SUs and PUs under different FD schemes, levels of residual self-interference, and number of cooperative SUs. In particular, we consider two types of FD schemes, namely, FD transmit-sense-reception (FDr) and FD transmit-sense (FDs). FDr allows SUs to transmit and receive data simultaneously, whereas, in FDs, the SUs continuously sense the channel during the transmission time. This paper shows the respective trade-offs and obtains the optimal scheme based on cooperative FD spectrum sensing. In addition, SUs’ average throughput is analyzed under different primary channel utilization and multichannel sensing schemes. Finally, new FD MAC protocol design is proposed and analyzed for FD cooperative spectrum sensing. We found optimum parameters for our proposed MAC protocol to achieve higher average throughput in certain applications.",False,0,,True,0
NE/R003386/1,Objective Cost-Informed Cutoff Criteria Improve the Utility of Machine Learning Models of Environmental Hazards: A Case Study of Groundwater Arsenic Distribution in India,Ruohan Wu; David A. Polya,2023,objective cost informed cutoff criteria improve the utility of machine learning models of environmental hazards,,,matched,100,cleaned_title,Objective Cost-Informed Cutoff Criteria Improve the Utility of Machine Learning Models of Environmental Hazards: A Case Study of Groundwater Arsenic Distribution in India,https://openalex.org/W4383681627,Objective Cost-Informed Cutoff Criteria Improve the Utility of Machine Learning Models of Environmental Hazards: A Case Study of Groundwater Arsenic Distribution in India,2023,2023-07-10,https://doi.org/10.1007/s12403-023-00581-w,article,en,3,False,openalex,2,Exposure and Health,2451-9766,Springer Science+Business Media,,,,hybrid,True,https://link.springer.com/content/pdf/10.1007/s12403-023-00581-w.pdf,https://doi.org/10.1007/s12403-023-00581-w,https://link.springer.com/content/pdf/10.1007/s12403-023-00581-w.pdf,cc-by,publishedVersion,True,https://openalex.org/F4320334631,Natural Environment Research Council,1,True,Natural Environment Research Council: NE/R003386/1,1,True,exact,100,NE/R003386/1,Natural Environment Research Council,Arsenic contamination and mitigation; Water resources management and optimization; Water Quality and Pollution Assessment,"Abstract Although there are an increasing number of artificial intelligence/machine learning models of various hazardous chemicals (e.g. As, F, U, NO 3 − , radon) in environmental media (e.g. groundwater, soil), these most commonly use arbitrarily selected cutoff criteria to balance model specificity and sensitivity. This results in models of hazard distribution that, whilst often of considerable interest and utility, are not designed to optimize cost benefits of the mitigation of those hazards. In this case study, building upon recent machine learning modelling of the geographical distribution of groundwater arsenic in India, we show that the use of objective cost-informed criteria not only results in (i) different cutoff values for the classification of areas as of high or low groundwater arsenic hazard but also, more importantly, (ii) a reduction of overall potential (mitigation + testing + health impacts) costs. Further, we show that the change in optimal cutoff values and the reduction in overall costs vary from state to state depending upon locally specific classification-dependent costs, the prevalence of high arsenic groundwaters, the heterogeneity of the distribution of those high arsenic groundwaters, and the extent to which inhabitants are exposed to the hazard. It follows more generally that using cost-optimized criteria will result in different, more objective, and more cost-relevant appropriate balances being made between specificity and sensitivity in modelling environmental hazard distribution in different regions. This indicates also the utility of developing machine learning models at an appropriate local (e.g. country, state, district) scale rather than more global scales in order to better inform local-scale mitigation strategies.",False,0,,True,0
ES/J019658/1,Can Locus of Control Compensate for Socioeconomic Adversity in the Transition from School to Work?,Terry Ng‐Knight; Ingrid Schoon,2017,can locus of control compensate for socioeconomic adversity in the transition from school to work,,,matched,100,cleaned_title,Can Locus of Control Compensate for Socioeconomic Adversity in the Transition from School to Work?,https://openalex.org/W2741166770,Can Locus of Control Compensate for Socioeconomic Adversity in the Transition from School to Work?,2017,2017-07-28,https://doi.org/10.1007/s10964-017-0720-6,article,en,61,False,openalex,2,Journal of Youth and Adolescence,0047-2891,Springer Science+Business Media,,,,green,True,https://europepmc.org/articles/pmc5614905?pdf=render,https://europepmc.org/articles/pmc5614905,https://europepmc.org/articles/pmc5614905?pdf=render,cc-by,publishedVersion,True,https://openalex.org/F4320334630,Economic and Social Research Council,1,True,Jacobs Foundation; Economic and Social Research Council: ES/J019658/1,2,True,exact,100,ES/J019658/1,Economic and Social Research Council,Youth Education and Societal Dynamics; Employment and Welfare Studies; Health disparities and outcomes,,False,0,,True,0
ST/H002456/1,The WISDOM of power spectra: how the galactic gravitational potential impacts a galaxy's central gas reservoir in simulations and observations,Jindra Gensior; Timothy A. Davis; Martin Bureau; J. M. Diederik Kruijssen; Michele Cappellari; Ilaria Ruffa; Thomas G. Williams,2023,the wisdom of power spectra,,,matched,100,cleaned_title,The WISDOM of power spectra: how the galactic gravitational potential impacts a galaxy’s central gas reservoir in simulations and observations,https://openalex.org/W4387568873,The WISDOM of power spectra: how the galactic gravitational potential impacts a galaxy’s central gas reservoir in simulations and observations,2023,2023-10-11,https://doi.org/10.1093/mnras/stad3127,article,en,3,False,openalex,7,Monthly Notices of the Royal Astronomical Society,0035-8711,Oxford University Press,,,,hybrid,True,https://academic.oup.com/mnras/advance-article-pdf/doi/10.1093/mnras/stad3127/52057812/stad3127.pdf,https://doi.org/10.1093/mnras/stad3127,https://academic.oup.com/mnras/advance-article-pdf/doi/10.1093/mnras/stad3127/52057812/stad3127.pdf,cc-by,publishedVersion,True,https://openalex.org/F4320334632,Science and Technology Facilities Council,1,True,Deutsche Forschungsgemeinschaft: KR4801/2-1; Deutsche Forschungsgemeinschaft: KR4801/1-1; Science and Technology Facilities Council: ST/W000830/1; Science and Technology Facilities Council: ST/S00033X/1; Science and Technology Facilities Council: ST/H002456/1; Science and Technology Facilities Council: ST/K00106X/1; H2020 European Research Council: 714907,7,True,exact,100,ST/H002456/1,Science and Technology Facilities Council,"Galaxies: Formation, Evolution, Phenomena; Astrophysics and Star Formation Studies; Adaptive optics and wavefront sensing","ABSTRACT Observations indicate that the central gas discs are smoother in early-type galaxies than their late-type counterparts, while recent simulations predict that the dynamical suppression of star formation in spheroid-dominated galaxies is preceded by the suppression of fragmentation of their interstellar media. The mass surface density power spectrum is a powerful tool to constrain the degree of structure within a gas reservoir. Specifically here, we focus on the power spectrum slope and aim to constrain whether the shear induced by a dominant spheroidal potential can induce sufficient turbulence to suppress fragmentation, resulting in the smooth central gas discs observed. We compute surface density power spectra for the nuclear gas reservoirs of fourteen simulated isolated galaxies and twelve galaxies observed as part of the mm-Wave Interferometric Survey of Dark Object Masses (WISDOM) project. Both simulated and observed galaxies range from disc-dominated galaxies to spheroids, with central stellar mass surface densities, a measure of bulge dominance, varying by more than an order of magnitude. For the simulations, the power spectra steepen with increasing central stellar mass surface density, thereby clearly linking the suppression of fragmentation to the shear-driven turbulence induced by the spheroid. The WISDOM observations show a different (but potentially consistent) picture: while there is no correlation between the power spectrum slopes and the central stellar mass surface densities, the slopes scatter around a value of 2.6. This is similar to the behaviour of the slopes of the simulated galaxies with high central stellar mass surface densities, and could indicate that high shear eventually drives incompressible turbulence.",False,0,,True,0
ST/J002062/1,Observation of Laser Power Amplification in a Self-Injecting Laser Wakefield Accelerator.,M. J. V. Streeter; S. Kneip; Michael S. Bloom; R. A. Bendoyro; O. Chekhlov; A. E. Dangor; A. Döpp; C. J. Hooker; J. Holloway; Jason Zheng Jiang; N. Lopes; Hirotaka Nakamura; P. A. Norreys; C. A. J. Palmer; P. P. Rajeev; J. Schreiber; D.R. Symes; M. Wing; S. P. D. Mangles; Z. Najmudin,2018,observation of laser power amplification in a self injecting laser wakefield accelerator,,,matched,100,cleaned_title,Observation of Laser Power Amplification in a Self-Injecting Laser Wakefield Accelerator,https://openalex.org/W2963044337,Observation of Laser Power Amplification in a Self-Injecting Laser Wakefield Accelerator,2018,2018-06-19,https://doi.org/10.1103/physrevlett.120.254801,article,en,20,False,openalex,20,Physical Review Letters,0031-9007,American Physical Society,,,,green,True,http://arxiv.org/pdf/1710.05337,http://arxiv.org/abs/1710.05337,http://arxiv.org/pdf/1710.05337,,submittedVersion,True,https://openalex.org/F4320334632; https://openalex.org/F4320334627,Science and Technology Facilities Council; Engineering and Physical Sciences Research Council,2,True,Alexander von Humboldt-Stiftung; Engineering and Physical Sciences Research Council: EP/I014462/1; Science and Technology Facilities Council: ST/P000835/1; Science and Technology Facilities Council: ST/P002056/1; Science and Technology Facilities Council: ST/J002062/1; Deutsches Elektronen-Synchrotron,6,True,exact,100,ST/J002062/1,Science and Technology Facilities Council,Laser-Plasma Interactions and Diagnostics; Laser-Matter Interactions and Applications; Laser-induced spectroscopy and plasma,We report on the depletion and power amplification of the driving laser pulse in a strongly-driven laser wakefield accelerator. Simultaneous measurement of the transmitted pulse energy and temporal shape indicate an increase in peak power from $187 \pm 11$ TW to a maximum of $318 \pm 12$ TW after 13 mm of propagation in plasma density of $0.9 \times 10^{18}$ cm$^{-3}$. The power amplification is correlated with the injection and acceleration of electrons in the nonlinear wakefield. This process is modeled by including localized redshift and subsequent group delay dispersion at the laser pulse front.,False,0,,True,0
EP/R023662/1,Enhancing bifunctional catalytic activity of cobalt-nickel sulfide spinel nanocatalysts through transition metal doping and its application in secondary zinc-air batteries,Yijie Xu; Afriyanti Sumboja; Alexandra R. Groves; Thomas E. Ashton; Yun Zong; Jawwad A. Darr,2020,enhancing bifunctional catalytic activity of cobalt nickel sulfide spinel nanocatalysts through transition metal doping and its application in secondary zinc air batteries,,,matched,100,cleaned_title,Enhancing bifunctional catalytic activity of cobalt–nickel sulfide spinel nanocatalysts through transition metal doping and its application in secondary zinc–air batteries,https://openalex.org/W3098397801,Enhancing bifunctional catalytic activity of cobalt–nickel sulfide spinel nanocatalysts through transition metal doping and its application in secondary zinc–air batteries,2020,2020-01-01,https://doi.org/10.1039/d0ra08363a,article,en,32,False,openalex,6,RSC Advances,2046-2069,Royal Society of Chemistry,,,,gold,True,https://pubs.rsc.org/en/content/articlepdf/2020/ra/d0ra08363a,https://doi.org/10.1039/d0ra08363a,https://pubs.rsc.org/en/content/articlepdf/2020/ra/d0ra08363a,cc-by-nc,publishedVersion,True,https://openalex.org/F4320334627,Engineering and Physical Sciences Research Council,1,True,"Agency for Science, Technology and Research; Engineering and Physical Sciences Research Council: EP/L015862/1; Engineering and Physical Sciences Research Council: EP/R023662/1",3,True,exact,100,EP/R023662/1,Engineering and Physical Sciences Research Council,Advanced battery technologies research; Electrocatalysts for Energy Conversion; Advancements in Battery Materials,"Developing large-scale and high-performance OER (oxygen evolution reaction) and ORR (oxygen reduction reaction) catalysts have been a challenge for commercializing secondary zinc-air batteries. In this work, transition metal-doped cobalt-nickel sulfide spinels are directly produced via a continuous hydrothermal flow synthesis (CHFS) approach. The nanosized cobalt-nickel sulfides are doped with Ag, Fe, Mn, Cr, V, and Ti and evaluated as bifunctional OER and ORR catalyst for Zn-air battery application. Among the doped spinel catalysts, Mn-doped cobalt-nickel sulfides (Ni1.29Co1.49Mn0.22S4) exhibit the most promising OER and ORR performance, showing an ORR onset potential of 0.9 V vs. RHE and an OER overpotential of 348 mV measured at 10 mA cm-2, which is attributed to their high surface area, electronic structure of the dopant species, and the synergistic coupling of the dopant species with the active host cations. The dopant ions primarily alter the host cation composition, with the Mn(iii) cation linked to the introduction of active sites by its favourable electronic structure. A power density of 75 mW cm-2 is achieved at a current density of 140 mA cm-2 for the zinc-air battery using the manganese-doped catalyst, a 12% improvement over the undoped cobalt-nickel sulfide and superior to that of the battery with a commercial RuO2 catalyst.",False,0,,True,0
EP/P022006/1,Enhancement of intrinsic magnetic damping in defect-free epitaxial Fe3O4 thin films,Xianyang Lu; Lewis J. Atkinson; Balati Kuerbanjiang; Bo Liu; Guanqi Li; Yichuan Wang; Junlin Wang; Xuezhong Ruan; Jing Wu; Richard F. L. Evans; Vlado K. Lazarov; R.W. Chantrell; Yongbing Xu,2019,enhancement of intrinsic magnetic damping in defect free epitaxial fe3o4 thin films,,,matched,100,cleaned_title,Enhancement of intrinsic magnetic damping in defect-free epitaxial Fe3O4 thin films,https://openalex.org/W3102142764,Enhancement of intrinsic magnetic damping in defect-free epitaxial Fe3O4 thin films,2019,2019-05-13,https://doi.org/10.1063/1.5091503,article,en,12,False,openalex,13,Applied Physics Letters,0003-6951,American Institute of Physics,,,,green,True,https://arxiv.org/pdf/1710.10938,https://arxiv.org/abs/1710.10938,https://arxiv.org/pdf/1710.10938,,submittedVersion,True,https://openalex.org/F4320334627,Engineering and Physical Sciences Research Council,1,True,National Natural Science Foundation of China: 11574137); National Natural Science Foundation of China: 61427812; Natural Science Foundation of Jiangsu Province: BK20140054; Engineering and Physical Sciences Research Council: EP/P022006/1; National Key Research and Development Program of China: 2014CB921101,5,True,exact,100,EP/P022006/1,Engineering and Physical Sciences Research Council,Magnetic Properties and Synthesis of Ferrites; Magneto-Optical Properties and Applications; Magnetic properties of thin films,"We have investigated the magnetic damping of precessional spin dynamics in defect-controlled epitaxial grown Fe3O4(111)/Yttria-stabilized Zirconia nanoscale films by all-optical pump-probe measurements. The intrinsic damping constant of the defect-free Fe3O4 film is found to be strikingly larger than that of the as-grown Fe3O4 film with structural defects. We demonstrate that the population of the first-order perpendicular standing spin wave (PSSW) mode, which is exclusively observed in the defect-free film under sufficiently high external magnetic fields, leads to the enhancement of the magnetic damping of the uniform precession (Kittel) mode. We propose a physical picture in which the PSSW mode acts as an additional channel for the extra energy dissipation of the Kittel mode. The energy transfer from the Kittel mode to the PSSW mode increases as in-plane magnetization precession becomes more uniform, resulting in the unique intrinsic magnetic damping enhancement in the defect-free Fe3O4 film.",False,0,,True,0
NE/N016394/1,A Framework for Assessing Instream Supporting Ecosystem Services Based on Hydroecological Modelling,Sikhululekile Ncube; Annie Visser‐Quinn; Lindsay Beevers,2018,a framework for assessing instream supporting ecosystem services based on hydroecological modelling,,,matched,100,cleaned_title,A Framework for Assessing Instream Supporting Ecosystem Services Based on Hydroecological Modelling,https://openalex.org/W2891051350,A Framework for Assessing Instream Supporting Ecosystem Services Based on Hydroecological Modelling,2018,2018-09-14,https://doi.org/10.3390/w10091247,article,en,9,False,openalex,3,Water,2073-4441,Multidisciplinary Digital Publishing Institute,,,,gold,True,https://www.mdpi.com/2073-4441/10/9/1247/pdf?version=1537499756,https://doi.org/10.3390/w10091247,https://www.mdpi.com/2073-4441/10/9/1247/pdf?version=1537499756,,publishedVersion,True,https://openalex.org/F4320334631,Natural Environment Research Council,1,True,Natural Environment Research Council: NE/N016394/1,1,True,exact,100,NE/N016394/1,Natural Environment Research Council,Hydrology and Watershed Management Studies; Hydrology and Sediment Transport Processes; Fish Ecology and Management Studies,"River systems provide diverse ecosystem services (ES), such as flood regulation (regulating), fresh water (provisioning), nutrient cycling (supporting), and recreation (cultural), among others. The construction of infrastructure (e.g., for hydropower, irrigation) enhances the delivery of tangible ES for example food or energy (generally provisioning) to meet human needs. However, the resulting change to river flows threatens both the ecological health of a river and its ability to provide intangible but vital ES, for example those which support the delivery of other services. Understanding these supporting ES processes in river systems is essential to fully recognise the impact of water resources development on ES delivery. Whilst approaches for assessing instream supporting ES are under development, to date few provide quantitative methods for assessing delivery. Thus, this paper sets out a framework for the assessment of instream supporting ES using hydroecological modelling. It links supporting ES delivery to fluvial hydrological indicators through the use of ecologically relevant hydrological indices and macroinvertebrate flow preferences. The proposed framework is demonstrated on the Beas River basin (Western Himalayas, India), and is flexible enough to be transferred to a basin-wide model, thereby allowing ES relationships to be accounted for in basin-wide water resources planning.",False,0,,True,0
EP/T017619/1,Weakly subnormal subgroups and variations of the Baer-Suzuki theorem,Robert M. Guralnick; Hung P. Tong‐Viet; Gareth Tracey,2025,weakly subnormal subgroups and variations of the baer suzuki theorem,,,matched,100,cleaned_title,Weakly subnormal subgroups and variations of the Baer–Suzuki theorem,https://openalex.org/W4406044855,Weakly subnormal subgroups and variations of the Baer–Suzuki theorem,2025,2025-01-01,https://doi.org/10.1112/jlms.70057,article,en,1,False,openalex,3,Journal of the London Mathematical Society,0024-6107,Wiley,,,,hybrid,True,https://doi.org/10.1112/jlms.70057,https://doi.org/10.1112/jlms.70057,,cc-by,publishedVersion,True,https://openalex.org/F4320306076; https://openalex.org/F4320334627,Engineering and Physical Sciences Research Council; National Science Foundation,2,True,National Science Foundation: DMS‐1901595; Simons Foundation: 609771; Engineering and Physical Sciences Research Council: EP/T017619/1,3,True,exact,100,EP/T017619/1,Engineering and Physical Sciences Research Council,Finite Group Theory Research; Advanced Algebra and Geometry; Geometric and Algebraic Topology,"Abstract A subgroup of a finite group is weakly subnormal in if is not subnormal in but it is subnormal in every proper overgroup of in . In this paper, we first classify all finite groups that contains a weakly subnormal ‐subgroup for some prime . We then determine all finite groups containing a cyclic weakly subnormal ‐subgroup. As applications, we prove a number of variations of the Baer–Suzuki theorem using the orders of certain group elements.",False,0,,True,0
ES/L001926/1,Domesticating the Geopolitical: Rethinking Popular Geopolitics through Play,Tara Woodyer; Sean Carter,2018,domesticating the geopolitical,,,matched,100,cleaned_title,Domesticating the Geopolitical: Rethinking Popular Geopolitics through Play,https://openalex.org/W2896385085,Domesticating the Geopolitical: Rethinking Popular Geopolitics through Play,2018,2018-10-30,https://doi.org/10.1080/14650045.2018.1527769,article,en,34,False,openalex,2,Geopolitics,1465-0045,Taylor & Francis,,,,hybrid,True,https://www.tandfonline.com/doi/pdf/10.1080/14650045.2018.1527769?needAccess=true,https://doi.org/10.1080/14650045.2018.1527769,https://www.tandfonline.com/doi/pdf/10.1080/14650045.2018.1527769?needAccess=true,cc-by,publishedVersion,True,https://openalex.org/F4320334630,Economic and Social Research Council,1,True,Economic and Social Research Council: ES/L001926/1,1,True,exact,100,ES/L001926/1,Economic and Social Research Council,"Geographies of human-animal interactions; Children's Rights and Participation; Tourism, Volunteerism, and Development","In this paper, we take the emergence of the Her Majesty's Armed Forces toy range in 2009 as a starting point for thinking through the domestication of geopolitics through practices of play. Empirically, the paper draws upon substantive, innovative and original research undertaken with children in their homes, via a series of play ethnographies; conceptually, the paper draws upon the notion of 'domestication' and argues that ideas from these literatures might be usefully adopted as a means of reconfiguring popular geopolitics. In so doing, we argue not only that toys, games and play warrant much greater attention as forms of popular geopolitics, but also that the idea of domestication has much to offer wider conceptions and framings around popular geopolitics itself. The paper thus advances claims for a significant reformulation of popular geopolitics as an encounter between texts, objects, bodies and practices. More specifically, the rich ambiguity of the observed practices emerging from our play-centred ethnographic approach speaks clearly to the need to avoid prioritising the public over the private, cultural producers over audience, and the discursive over the affective in our theorisations of domestication. While we should be attentive to the highly orchestrated practices of anticipating domesticity and the multiple sites of geographical production assembled though these practices, we should not ignore the excess inherent within the incomplete, experimental process of domestication.",False,0,,True,0
